receipt_id,order_id,customer_id,customer_name,customer_email,order_date,total_order_amount,product_id,product_name,product_category,item_quantity,item_price,item_total
235,116,1,Customer 1,customer1@example.com,2026-03-01 16:45:14,925,193,Product 193,Books,7,64.78,453.46000000000004
236,116,1,Customer 1,customer1@example.com,2026-03-01 16:45:14,925,4760,Product 4760,Home Goods,1,77.4,77.4
237,117,1,Customer 1,customer1@example.com,2026-03-01 16:53:58,258,5555,Product 5555,Home Goods,6,54.36,326.15999999999997
238,117,1,Customer 1,customer1@example.com,2026-03-01 16:53:58,258,3586,Product 3586,Books,4,14.45,57.8
239,118,1,Customer 1,customer1@example.com,2026-03-01 17:02:42,966,95,Product 95,Home Goods,9,4.26,38.339999999999996
240,119,1,Customer 1,customer1@example.com,2026-03-01 17:11:27,779,6481,Product 6481,Books,9,83.95,755.5500000000001
241,119,1,Customer 1,customer1@example.com,2026-03-01 17:11:27,779,6411,Product 6411,Electronics,5,12.98,64.9
242,119,1,Customer 1,customer1@example.com,2026-03-01 17:11:27,779,6676,Product 6676,Books,2,4.59,9.18
243,120,1,Customer 1,customer1@example.com,2026-03-01 17:20:11,859,9354,Product 9354,Electronics,3,68.84,206.52
244,121,1,Customer 1,customer1@example.com,2026-03-01 17:28:56,254,6338,Product 6338,Home Goods,10,34.27,342.70000000000005
245,122,1,Customer 1,customer1@example.com,2026-03-01 17:37:40,309,5875,Product 5875,Books,2,51.18,102.36
246,122,1,Customer 1,customer1@example.com,2026-03-01 17:37:40,309,3005,Product 3005,Home Goods,8,57.2,457.6
247,122,1,Customer 1,customer1@example.com,2026-03-01 17:37:40,309,2692,Product 2692,Books,6,49.16,294.96
248,123,1,Customer 1,customer1@example.com,2026-03-01 17:46:25,668,7278,Product 7278,Electronics,5,59.84,299.20000000000005
249,123,1,Customer 1,customer1@example.com,2026-03-01 17:46:25,668,1784,Product 1784,Home Goods,1,17.32,17.32
250,123,1,Customer 1,customer1@example.com,2026-03-01 17:46:25,668,135,Product 135,Electronics,6,73.37,440.22
251,124,1,Customer 1,customer1@example.com,2026-03-01 17:55:09,383,6758,Product 6758,Home Goods,3,41.89,125.67
252,124,1,Customer 1,customer1@example.com,2026-03-01 17:55:09,383,2940,Product 2940,Electronics,7,78.49,549.43
253,124,1,Customer 1,customer1@example.com,2026-03-01 17:55:09,383,7982,Product 7982,Home Goods,10,94.56,945.6
254,125,1,Customer 1,customer1@example.com,2026-03-01 18:03:54,632,7465,Product 7465,Books,9,32.19,289.71
255,125,1,Customer 1,customer1@example.com,2026-03-01 18:03:54,632,1075,Product 1075,Books,2,8.71,17.42
256,126,1,Customer 1,customer1@example.com,2026-03-01 18:12:38,207,6565,Product 6565,Books,7,32.97,230.79
257,127,1,Customer 1,customer1@example.com,2026-03-01 18:21:23,735,2926,Product 2926,Books,10,38.46,384.6
258,127,1,Customer 1,customer1@example.com,2026-03-01 18:21:23,735,8669,Product 8669,Home Goods,7,31.41,219.87
259,127,1,Customer 1,customer1@example.com,2026-03-01 18:21:23,735,9603,Product 9603,Electronics,1,100.17,100.17
260,128,1,Customer 1,customer1@example.com,2026-03-01 18:30:07,353,2778,Product 2778,Electronics,1,43.99,43.99
261,129,1,Customer 1,customer1@example.com,2026-03-01 18:38:52,517,4508,Product 4508,Home Goods,6,20.81,124.85999999999999
262,129,1,Customer 1,customer1@example.com,2026-03-01 18:38:52,517,4597,Product 4597,Books,7,42.44,297.08
263,130,1,Customer 1,customer1@example.com,2026-03-01 18:47:36,203,3283,Product 3283,Books,6,40.71,244.26
264,130,1,Customer 1,customer1@example.com,2026-03-01 18:47:36,203,3098,Product 3098,Home Goods,4,89.8,359.2
265,130,1,Customer 1,customer1@example.com,2026-03-01 18:47:36,203,7027,Product 7027,Books,7,47.24,330.68
266,131,1,Customer 1,customer1@example.com,2026-03-01 18:56:21,397,2380,Product 2380,Books,6,67.02,402.12
267,131,1,Customer 1,customer1@example.com,2026-03-01 18:56:21,397,1299,Product 1299,Electronics,9,100.0,900.0
268,132,1,Customer 1,customer1@example.com,2026-03-01 19:05:05,945,2395,Product 2395,Books,3,35.82,107.46000000000001
269,132,1,Customer 1,customer1@example.com,2026-03-01 19:05:05,945,1970,Product 1970,Home Goods,2,65.38,130.76
270,132,1,Customer 1,customer1@example.com,2026-03-01 19:05:05,945,129,Product 129,Electronics,9,45.14,406.26
271,133,1,Customer 1,customer1@example.com,2026-03-01 19:13:50,397,835,Product 835,Books,3,47.94,143.82
272,133,1,Customer 1,customer1@example.com,2026-03-01 19:13:50,397,4187,Product 4187,Home Goods,3,26.04,78.12
273,134,1,Customer 1,customer1@example.com,2026-03-01 19:22:34,1078,3526,Product 3526,Books,6,64.13,384.78
274,135,1,Customer 1,customer1@example.com,2026-03-01 19:31:18,940,9430,Product 9430,Books,5,87.58,437.9
275,135,1,Customer 1,customer1@example.com,2026-03-01 19:31:18,940,9723,Product 9723,Electronics,4,76.71,306.84
276,136,1,Customer 1,customer1@example.com,2026-03-01 19:40:03,270,7831,Product 7831,Books,9,1.45,13.049999999999999
277,136,1,Customer 1,customer1@example.com,2026-03-01 19:40:03,270,5894,Product 5894,Home Goods,5,49.74,248.70000000000002
278,136,1,Customer 1,customer1@example.com,2026-03-01 19:40:03,270,4794,Product 4794,Electronics,3,1.09,3.2700000000000005
279,137,1,Customer 1,customer1@example.com,2026-03-01 19:48:47,281,112,Product 112,Books,6,24.83,148.98
280,137,1,Customer 1,customer1@example.com,2026-03-01 19:48:47,281,3788,Product 3788,Home Goods,10,9.83,98.3
281,138,1,Customer 1,customer1@example.com,2026-03-01 19:57:32,829,4796,Product 4796,Home Goods,9,12.7,114.3
282,138,1,Customer 1,customer1@example.com,2026-03-01 19:57:32,829,5727,Product 5727,Electronics,10,56.91,569.0999999999999
283,139,1,Customer 1,customer1@example.com,2026-03-01 20:06:16,1091,2450,Product 2450,Home Goods,2,58.51,117.02
284,139,1,Customer 1,customer1@example.com,2026-03-01 20:06:16,1091,3851,Product 3851,Home Goods,10,82.74,827.4
285,139,1,Customer 1,customer1@example.com,2026-03-01 20:06:16,1091,3231,Product 3231,Electronics,9,22.09,198.81
286,140,1,Customer 1,customer1@example.com,2026-03-01 20:15:01,508,7850,Product 7850,Home Goods,6,18.66,111.96000000000001
287,141,1,Customer 1,customer1@example.com,2026-03-01 20:23:45,283,6945,Product 6945,Electronics,4,17.68,70.72
288,142,1,Customer 1,customer1@example.com,2026-03-01 20:32:30,570,8665,Product 8665,Books,4,18.56,74.24
289,142,1,Customer 1,customer1@example.com,2026-03-01 20:32:30,570,9453,Product 9453,Electronics,6,47.83,286.98
290,142,1,Customer 1,customer1@example.com,2026-03-01 20:32:30,570,4657,Product 4657,Books,9,68.96,620.64
291,143,1,Customer 1,customer1@example.com,2026-03-01 20:41:14,287,3132,Product 3132,Electronics,8,91.89,735.12
292,143,1,Customer 1,customer1@example.com,2026-03-01 20:41:14,287,1493,Product 1493,Home Goods,7,79.39,555.73
293,143,1,Customer 1,customer1@example.com,2026-03-01 20:41:14,287,433,Product 433,Books,5,21.63,108.14999999999999
294,144,1,Customer 1,customer1@example.com,2026-03-01 20:49:59,1074,4225,Product 4225,Books,2,11.4,22.8
295,145,1,Customer 1,customer1@example.com,2026-03-01 20:58:43,1040,1146,Product 1146,Electronics,3,51.67,155.01
296,146,1,Customer 1,customer1@example.com,2026-03-01 21:07:28,364,1446,Product 1446,Electronics,8,8.34,66.72
297,146,1,Customer 1,customer1@example.com,2026-03-01 21:07:28,364,7988,Product 7988,Home Goods,8,16.22,129.76
298,147,1,Customer 1,customer1@example.com,2026-03-01 21:16:12,1085,9656,Product 9656,Home Goods,6,44.48,266.88
299,148,1,Customer 1,customer1@example.com,2026-03-01 21:24:57,788,7194,Product 7194,Electronics,7,46.53,325.71000000000004
300,148,1,Customer 1,customer1@example.com,2026-03-01 21:24:57,788,5570,Product 5570,Home Goods,7,32.22,225.54
301,148,1,Customer 1,customer1@example.com,2026-03-01 21:24:57,788,1033,Product 1033,Books,3,57.91,173.73
302,149,1,Customer 1,customer1@example.com,2026-03-01 21:33:41,555,6874,Product 6874,Books,2,59.28,118.56
303,149,1,Customer 1,customer1@example.com,2026-03-01 21:33:41,555,5802,Product 5802,Electronics,9,76.08,684.72
304,149,1,Customer 1,customer1@example.com,2026-03-01 21:33:41,555,6154,Product 6154,Books,10,89.19,891.9
305,150,1,Customer 1,customer1@example.com,2026-03-01 21:42:26,999,5353,Product 5353,Books,2,38.24,76.48
306,150,1,Customer 1,customer1@example.com,2026-03-01 21:42:26,999,1960,Product 1960,Books,6,21.14,126.84
307,151,1,Customer 1,customer1@example.com,2026-03-01 21:51:10,1092,6567,Product 6567,Electronics,8,52.76,422.08
308,152,1,Customer 1,customer1@example.com,2026-03-01 21:59:54,690,7366,Product 7366,Books,1,85.75,85.75
309,152,1,Customer 1,customer1@example.com,2026-03-01 21:59:54,690,7247,Product 7247,Home Goods,5,9.96,49.800000000000004
310,153,1,Customer 1,customer1@example.com,2026-03-01 22:08:39,746,911,Product 911,Home Goods,8,13.15,105.2
311,153,1,Customer 1,customer1@example.com,2026-03-01 22:08:39,746,8033,Product 8033,Home Goods,5,19.66,98.3
312,153,1,Customer 1,customer1@example.com,2026-03-01 22:08:39,746,7098,Product 7098,Electronics,10,51.19,511.9
313,154,1,Customer 1,customer1@example.com,2026-03-01 22:17:23,669,8233,Product 8233,Books,7,82.61,578.27
314,155,1,Customer 1,customer1@example.com,2026-03-01 22:26:08,233,9581,Product 9581,Home Goods,7,21.15,148.04999999999998
315,155,1,Customer 1,customer1@example.com,2026-03-01 22:26:08,233,2935,Product 2935,Books,2,45.96,91.92
316,155,1,Customer 1,customer1@example.com,2026-03-01 22:26:08,233,2644,Product 2644,Books,6,93.31,559.86
317,156,1,Customer 1,customer1@example.com,2026-03-01 22:34:52,1089,9454,Product 9454,Books,7,98.83,691.81
318,156,1,Customer 1,customer1@example.com,2026-03-01 22:34:52,1089,269,Product 269,Home Goods,9,38.11,342.99
319,156,1,Customer 1,customer1@example.com,2026-03-01 22:34:52,1089,331,Product 331,Books,3,13.79,41.37
320,157,1,Customer 1,customer1@example.com,2026-03-01 22:43:37,229,4379,Product 4379,Home Goods,4,37.78,151.12
321,158,1,Customer 1,customer1@example.com,2026-03-01 22:52:21,897,3534,Product 3534,Electronics,1,37.09,37.09
322,158,1,Customer 1,customer1@example.com,2026-03-01 22:52:21,897,4891,Product 4891,Books,9,23.35,210.15
323,158,1,Customer 1,customer1@example.com,2026-03-01 22:52:21,897,1150,Product 1150,Books,7,46.12,322.84
324,159,1,Customer 1,customer1@example.com,2026-03-01 23:01:06,958,7935,Product 7935,Electronics,6,100.43,602.58
325,159,1,Customer 1,customer1@example.com,2026-03-01 23:01:06,958,2296,Product 2296,Books,3,41.88,125.64000000000001
326,159,1,Customer 1,customer1@example.com,2026-03-01 23:01:06,958,7911,Product 7911,Electronics,8,93.6,748.8
327,160,1,Customer 1,customer1@example.com,2026-03-01 23:09:50,847,1664,Product 1664,Home Goods,7,29.87,209.09
328,160,1,Customer 1,customer1@example.com,2026-03-01 23:09:50,847,4437,Product 4437,Electronics,8,11.91,95.28
329,161,1,Customer 1,customer1@example.com,2026-03-01 23:18:35,659,1273,Product 1273,Books,2,59.16,118.32
330,161,1,Customer 1,customer1@example.com,2026-03-01 23:18:35,659,7935,Product 7935,Electronics,4,100.43,401.72
331,161,1,Customer 1,customer1@example.com,2026-03-01 23:18:35,659,2828,Product 2828,Home Goods,8,10.65,85.2
332,162,1,Customer 1,customer1@example.com,2026-03-01 23:27:19,889,7328,Product 7328,Home Goods,5,87.52,437.59999999999997
333,162,1,Customer 1,customer1@example.com,2026-03-01 23:27:19,889,3630,Product 3630,Electronics,2,41.38,82.76
334,162,1,Customer 1,customer1@example.com,2026-03-01 23:27:19,889,5367,Product 5367,Electronics,2,82.52,165.04
335,163,1,Customer 1,customer1@example.com,2026-03-01 23:36:04,181,2425,Product 2425,Books,6,3.73,22.38
336,163,1,Customer 1,customer1@example.com,2026-03-01 23:36:04,181,6560,Product 6560,Home Goods,8,67.33,538.64
337,164,1,Customer 1,customer1@example.com,2026-03-01 23:44:48,314,9676,Product 9676,Books,1,26.31,26.31
338,164,1,Customer 1,customer1@example.com,2026-03-01 23:44:48,314,214,Product 214,Books,8,1.13,9.04
339,165,1,Customer 1,customer1@example.com,2026-03-01 23:53:33,522,7486,Product 7486,Books,10,20.58,205.79999999999998
340,165,1,Customer 1,customer1@example.com,2026-03-01 23:53:33,522,6245,Product 6245,Home Goods,10,16.22,162.2
341,165,1,Customer 1,customer1@example.com,2026-03-01 23:53:33,522,3788,Product 3788,Home Goods,8,9.83,78.64
342,166,1,Customer 1,customer1@example.com,2026-03-02 00:02:17,833,5737,Product 5737,Books,9,15.95,143.54999999999998
343,166,1,Customer 1,customer1@example.com,2026-03-02 00:02:17,833,9585,Product 9585,Electronics,10,1.26,12.6
344,166,1,Customer 1,customer1@example.com,2026-03-02 00:02:17,833,3648,Product 3648,Electronics,5,15.85,79.25
345,167,1,Customer 1,customer1@example.com,2026-03-02 00:11:02,929,2314,Product 2314,Books,8,78.83,630.64
346,167,1,Customer 1,customer1@example.com,2026-03-02 00:11:02,929,6197,Product 6197,Home Goods,6,55.56,333.36
347,168,1,Customer 1,customer1@example.com,2026-03-02 00:19:46,717,4228,Product 4228,Books,5,24.25,121.25
348,168,1,Customer 1,customer1@example.com,2026-03-02 00:19:46,717,5892,Product 5892,Electronics,3,14.01,42.03
349,168,1,Customer 1,customer1@example.com,2026-03-02 00:19:46,717,5097,Product 5097,Electronics,10,48.94,489.4
350,169,1,Customer 1,customer1@example.com,2026-03-02 00:28:30,1022,3520,Product 3520,Books,2,94.19,188.38
351,169,1,Customer 1,customer1@example.com,2026-03-02 00:28:30,1022,9608,Product 9608,Home Goods,6,85.03,510.18
352,170,1,Customer 1,customer1@example.com,2026-03-02 00:37:15,947,1345,Product 1345,Books,7,64.53,451.71000000000004
353,170,1,Customer 1,customer1@example.com,2026-03-02 00:37:15,947,4754,Product 4754,Home Goods,4,61.95,247.8
354,170,1,Customer 1,customer1@example.com,2026-03-02 00:37:15,947,8086,Product 8086,Books,4,26.45,105.8
355,171,1,Customer 1,customer1@example.com,2026-03-02 00:45:59,990,9455,Product 9455,Home Goods,6,61.64,369.84000000000003
356,171,1,Customer 1,customer1@example.com,2026-03-02 00:45:59,990,997,Product 997,Books,2,84.1,168.2
357,171,1,Customer 1,customer1@example.com,2026-03-02 00:45:59,990,830,Product 830,Home Goods,6,37.35,224.10000000000002
358,172,1,Customer 1,customer1@example.com,2026-03-02 00:54:44,613,3426,Product 3426,Electronics,2,34.55,69.1
359,172,1,Customer 1,customer1@example.com,2026-03-02 00:54:44,613,6566,Product 6566,Home Goods,8,73.07,584.56
360,173,1,Customer 1,customer1@example.com,2026-03-02 01:03:28,1046,8011,Product 8011,Books,4,58.45,233.8
361,173,1,Customer 1,customer1@example.com,2026-03-02 01:03:28,1046,6455,Product 6455,Home Goods,8,77.38,619.04
362,173,1,Customer 1,customer1@example.com,2026-03-02 01:03:28,1046,9272,Product 9272,Home Goods,4,66.89,267.56
363,174,1,Customer 1,customer1@example.com,2026-03-02 01:12:13,388,4231,Product 4231,Books,7,5.2,36.4
364,174,1,Customer 1,customer1@example.com,2026-03-02 01:12:13,388,4505,Product 4505,Home Goods,9,98.44,885.96
365,174,1,Customer 1,customer1@example.com,2026-03-02 01:12:13,388,6959,Product 6959,Home Goods,7,22.84,159.88
366,175,1,Customer 1,customer1@example.com,2026-03-02 01:20:57,217,4598,Product 4598,Home Goods,5,92.21,461.04999999999995
367,175,1,Customer 1,customer1@example.com,2026-03-02 01:20:57,217,6206,Product 6206,Home Goods,4,86.54,346.16
368,176,1,Customer 1,customer1@example.com,2026-03-02 01:29:42,783,4080,Product 4080,Electronics,3,33.11,99.33
369,176,1,Customer 1,customer1@example.com,2026-03-02 01:29:42,783,1261,Product 1261,Books,4,7.11,28.44
370,176,1,Customer 1,customer1@example.com,2026-03-02 01:29:42,783,7498,Product 7498,Books,1,24.92,24.92
371,177,1,Customer 1,customer1@example.com,2026-03-02 01:38:26,147,9464,Product 9464,Home Goods,7,55.43,388.01
372,177,1,Customer 1,customer1@example.com,2026-03-02 01:38:26,147,9553,Product 9553,Books,10,48.44,484.4
373,178,1,Customer 1,customer1@example.com,2026-03-02 01:47:11,877,8852,Product 8852,Home Goods,2,46.27,92.54
374,178,1,Customer 1,customer1@example.com,2026-03-02 01:47:11,877,1213,Product 1213,Books,6,73.48,440.88
375,179,1,Customer 1,customer1@example.com,2026-03-02 01:55:55,830,6261,Product 6261,Electronics,1,13.58,13.58
376,180,1,Customer 1,customer1@example.com,2026-03-02 02:04:40,1001,4445,Product 4445,Home Goods,7,13.99,97.93
377,180,1,Customer 1,customer1@example.com,2026-03-02 02:04:40,1001,5038,Product 5038,Books,8,78.14,625.12
378,180,1,Customer 1,customer1@example.com,2026-03-02 02:04:40,1001,4474,Product 4474,Books,9,28.08,252.71999999999997
379,181,1,Customer 1,customer1@example.com,2026-03-02 02:13:24,183,8370,Product 8370,Electronics,8,66.23,529.84
380,181,1,Customer 1,customer1@example.com,2026-03-02 02:13:24,183,4318,Product 4318,Books,7,54.07,378.49
381,182,1,Customer 1,customer1@example.com,2026-03-02 02:22:09,159,8906,Product 8906,Home Goods,6,42.1,252.60000000000002
382,182,1,Customer 1,customer1@example.com,2026-03-02 02:22:09,159,5454,Product 5454,Electronics,8,33.86,270.88
383,183,1,Customer 1,customer1@example.com,2026-03-02 02:30:53,377,3897,Product 3897,Electronics,5,80.41,402.04999999999995
384,184,1,Customer 1,customer1@example.com,2026-03-02 02:39:38,263,4389,Product 4389,Electronics,8,16.88,135.04
385,185,1,Customer 1,customer1@example.com,2026-03-02 02:48:22,727,5558,Product 5558,Home Goods,3,44.5,133.5
386,186,1,Customer 1,customer1@example.com,2026-03-02 02:57:06,420,3559,Product 3559,Books,2,26.62,53.24
387,187,1,Customer 1,customer1@example.com,2026-03-02 03:05:51,264,9765,Product 9765,Electronics,6,30.94,185.64000000000001
388,187,1,Customer 1,customer1@example.com,2026-03-02 03:05:51,264,7931,Product 7931,Home Goods,5,21.94,109.7
389,188,1,Customer 1,customer1@example.com,2026-03-02 03:14:35,778,8381,Product 8381,Home Goods,6,44.99,269.94
390,188,1,Customer 1,customer1@example.com,2026-03-02 03:14:35,778,6009,Product 6009,Electronics,6,82.51,495.06000000000006
391,189,1,Customer 1,customer1@example.com,2026-03-02 03:23:20,1062,1955,Product 1955,Home Goods,1,66.16,66.16
392,189,1,Customer 1,customer1@example.com,2026-03-02 03:23:20,1062,3280,Product 3280,Books,9,18.05,162.45000000000002
393,190,1,Customer 1,customer1@example.com,2026-03-02 03:32:04,906,4063,Product 4063,Books,7,34.4,240.79999999999998
394,190,1,Customer 1,customer1@example.com,2026-03-02 03:32:04,906,9700,Product 9700,Books,7,90.94,636.5799999999999
395,191,1,Customer 1,customer1@example.com,2026-03-02 03:40:49,479,5860,Product 5860,Books,4,76.55,306.2
396,191,1,Customer 1,customer1@example.com,2026-03-02 03:40:49,479,3184,Product 3184,Books,9,25.89,233.01
397,191,1,Customer 1,customer1@example.com,2026-03-02 03:40:49,479,9613,Product 9613,Books,1,100.12,100.12
398,192,1,Customer 1,customer1@example.com,2026-03-02 03:49:33,821,9748,Product 9748,Books,9,17.57,158.13
399,192,1,Customer 1,customer1@example.com,2026-03-02 03:49:33,821,2455,Product 2455,Books,1,58.09,58.09
400,192,1,Customer 1,customer1@example.com,2026-03-02 03:49:33,821,7441,Product 7441,Books,6,45.09,270.54
401,193,1,Customer 1,customer1@example.com,2026-03-02 03:58:18,472,2527,Product 2527,Books,8,69.22,553.76
402,194,1,Customer 1,customer1@example.com,2026-03-02 04:07:02,165,459,Product 459,Electronics,8,29.87,238.96
403,194,1,Customer 1,customer1@example.com,2026-03-02 04:07:02,165,9300,Product 9300,Electronics,1,59.15,59.15
404,195,1,Customer 1,customer1@example.com,2026-03-02 04:15:47,497,1774,Product 1774,Books,1,45.76,45.76
405,195,1,Customer 1,customer1@example.com,2026-03-02 04:15:47,497,2154,Product 2154,Electronics,1,6.64,6.64
406,196,1,Customer 1,customer1@example.com,2026-03-02 04:24:31,655,7264,Product 7264,Books,4,4.49,17.96
407,197,1,Customer 1,customer1@example.com,2026-03-02 04:33:16,547,2437,Product 2437,Books,1,11.26,11.26
408,198,1,Customer 1,customer1@example.com,2026-03-02 04:42:00,729,6053,Product 6053,Home Goods,5,33.73,168.64999999999998
